SqFt,Bedrooms,BHK,Bathrooms,HouseAgeYears,DistanceToCityKm,SchoolRating,CrimeIndex,Latitude,Longitude,SellerName,ContactNumber,Address,PriceUSD
1989.0,3,3,3.5,41,9.8,9,61.0,21.23347,79.07567,Priya Patel,+91 926402 3599,"231, Lake View Lane, Civil Lines",323169.0
3355.0,3,3,3.5,9,12.3,8,14.1,21.18836,78.97835,Sneha Patel,+91 669085 3338,"295, Lake View Lane, Pratap Nagar",504164.0
1113.0,4,4,1.0,45,11.0,10,49.7,21.12849,78.9839,Riya Joshi,+91 741963 7350,"468, Church Street, Sadar",153111.0
566.0,1,1,1.0,19,1.9,9,58.3,21.13085,79.07883,Rahul Deshmukh,+91 923777 4352,"348, Station Road, Sitabuldi",158537.0
2636.0,3,3,1.5,44,31.7,7,63.6,20.93289,78.88419,Sneha Joshi,+91 656931 3844,"904, Hill Top Road, Laxmi Nagar",341763.0
1263.0,4,4,3.0,24,2.5,4,14.5,21.15893,79.06872,Kabir Mehta,+91 842869 0700,"370, Green Valley Road, Civil Lines",223327.0
1787.0,2,2,2.5,76,7.0,7,9.6,21.08253,79.09168,Sanjay Gupta,+91 783311 6551,"472, Park Avenue, Manish Nagar",279896.0
1419.0,1,1,2.5,25,7.8,6,25.9,21.07602,79.09833,Neha Bose,+91 890451 5553,"260, Lake View Lane, Gandhibagh",250874.0
1974.0,5,5,3.0,69,15.1,10,60.7,21.01744,79.03995,Suman Agarwal,+91 991733 2613,"705, MG Road, Gandhibagh",336275.0
1182.0,4,4,1.5,14,15.4,3,93.2,21.28293,79.0676,Kavya Chauhan,+91 740838 6264,"762, Ring Road, Sitabuldi",191841.0
1683.0,4,4,1.5,6,4.7,1,77.9,21.15384,79.04392,Kavya Kulkarni,+91 648699 8448,"564, Green Valley Road, Civil Lines",266829.0
2092.0,4,4,3.5,15,9.1,2,74.6,21.17941,79.00805,Riya Kulkarni,+91 783751 1029,"811, Church Street, Trimurti Nagar",336779.0
1145.0,4,4,2.0,33,0.6,2,33.0,21.1408,79.09059,Pooja Verma,+91 839442 6537,"274, MG Road, Sitabuldi",203537.0
1345.0,4,4,1.0,72,1.8,7,11.2,21.13046,79.0945,Anjali Patel,+91 777463 9424,"539, Park Avenue, Hingna Road",248002.0
1574.0,3,3,3.0,14,0.7,2,89.2,21.14079,79.093,Riya Verma,+91 899383 1222,"729, Hill Top Road, Hingna Road",234817.0
871.0,1,1,1.0,62,5.1,2,50.1,21.19111,79.09397,Meera Rao,+91 723035 4421,"898, Station Road, Manish Nagar",147662.0
1525.0,3,3,3.5,55,12.9,4,10.1,21.02943,79.08699,Vivaan Joshi,+91 899471 1577,"327, Market Street, Ramdaspeth",201528.0
1877.0,2,2,3.5,27,3.3,8,53.5,21.12447,79.10978,Vivaan Verma,+91 638634 2104,"137, Green Valley Road, Sadar",330602.0
1540.0,4,4,3.0,26,8.3,5,67.5,21.21083,79.12856,Amit Deshmukh,+91 709877 6785,"782, Church Street, Hingna Road",256127.0
1624.0,3,3,2.5,75,3.8,3,32.0,21.15426,79.12358,Ananya Joshi,+91 782871 1127,"506, Park Avenue, Laxmi Nagar",265965.0
1787.0,5,5,1.5,57,15.5,3,0.9,21.23149,79.20587,Priya Joshi,+91 889158 9060,"56, Hill Top Road, Gandhibagh",250791.0
1374.0,3,3,3.0,19,13.0,9,62.2,21.07358,78.98992,Sneha Chauhan,+91 808918 9517,"827, Ring Road, Trimurti Nagar",245030.0
2249.0,3,3,2.0,72,17.8,5,4.0,21.22162,78.93663,Kabir Joshi,+91 853862 4352,"499, Civil Lines, Hingna Road",310464.0
2733.0,5,5,2.5,32,1.8,4,43.3,21.16136,79.0942,Sai Sharma,+91 964000 1065,"620, Station Road, Gandhibagh",427402.0
1498.0,3,3,1.5,6,2.6,8,82.5,21.14173,79.0639,Vivaan Deshmukh,+91 904255 5307,"359, MG Road, Civil Lines",236122.0
2115.0,2,2,2.5,65,0.5,4,99.9,21.14141,79.08927,Vikram Chauhan,+91 678736 9056,"984, Market Street, Pratap Nagar",300391.0
1644.0,2,2,2.5,69,1.1,4,37.0,21.13812,79.09465,Kavya Verma,+91 895877 0571,"430, Park Avenue, Sadar",200753.0
2038.0,5,5,1.5,35,2.3,8,2.0,21.12547,79.08844,Rohan Joshi,+91 696868 9095,"595, Civil Lines, Pratap Nagar",340545.0
2818.0,4,4,3.5,56,15.3,4,49.3,21.05524,79.19906,Riya Rao,+91 742455 7675,"535, Park Avenue, Civil Lines",347349.0
2131.0,1,1,1.0,18,11.0,6,27.6,21.08566,79.00418,Ishaan Patel,+91 898972 9928,"959, Market Street, Trimurti Nagar",328975.0
647.0,3,3,3.5,68,5.2,7,89.3,21.10556,79.11448,Vikram Reddy,+91 757324 1149,"611, Church Street, Dharampeth",139515.0
2095.0,2,2,3.5,29,9.9,3,71.2,21.18995,79.00558,Kabir Agarwal,+91 803220 1546,"99, Green Valley Road, Dharampeth",306166.0
2601.0,4,4,2.0,21,10.2,2,40.4,21.07222,79.14741,Arjun Iyer,+91 981382 0232,"856, MG Road, Trimurti Nagar",408961.0
1656.0,1,1,1.5,40,13.8,9,76.2,21.07021,79.19379,Anjali Joshi,+91 852583 5703,"43, Sunrise Boulevard, Gandhibagh",226841.0
2447.0,4,4,2.5,21,2.7,3,34.1,21.12327,79.078,Amit Deshmukh,+91 862449 1699,"525, Lake View Lane, Sadar",392071.0
1351.0,4,4,2.0,49,0.5,4,52.2,21.14769,79.08382,Rahul Nair,+91 953127 0794,"356, Park Avenue, Pratap Nagar",232160.0
834.0,2,2,2.0,59,6.6,6,92.3,21.20445,79.07552,Riya Chauhan,+91 889755 2175,"481, Church Street, Pratap Nagar",129221.0
1892.0,1,1,1.5,32,4.8,2,20.0,21.18465,79.06692,Kavya Rao,+91 697290 0667,"840, Green Valley Road, Hingna Road",303955.0
658.0,4,4,2.5,62,2.8,1,31.3,21.16455,79.10652,Rohan Bose,+91 862193 1088,"109, Church Street, Sitabuldi",185516.0
1644.0,2,2,1.5,34,8.1,5,88.6,21.16707,79.16291,Sai Patel,+91 788105 5086,"51, Ring Road, Gandhibagh",221459.0
2636.0,5,5,2.0,77,5.1,10,46.2,21.16942,79.04574,Suman Chauhan,+91 665975 5838,"901, MG Road, Trimurti Nagar",420339.0
559.0,4,4,2.5,21,13.4,6,31.8,21.17769,79.21266,Ritu Verma,+91 910035 8907,"252, Hill Top Road, Civil Lines",153338.0
968.0,5,5,2.0,56,4.2,6,3.7,21.11987,79.11802,Amit Agarwal,+91 923897 1092,"442, Ring Road, Gandhibagh",216574.0
1129.0,3,3,3.0,42,1.0,7,41.9,21.13843,79.08245,Anjali Mehta,+91 825168 3488,"984, College Road, Sitabuldi",227696.0
1759.0,5,5,3.0,75,0.5,9,50.1,21.14205,79.09088,Sanjay Joshi,+91 807016 1144,"724, Ring Road, Manish Nagar",295313.0
1562.0,1,1,3.5,17,2.6,9,40.6,21.15383,79.06455,Diya Chauhan,+91 859432 8205,"640, Hill Top Road, Sadar",189937.0
2709.0,2,2,3.5,15,4.0,1,27.7,21.18143,79.09451,Amit Mehta,+91 770647 0886,"8, Church Street, Ramdaspeth",430576.0
2420.0,1,1,3.0,69,15.0,6,36.9,21.27635,79.052,Vikram Kulkarni,+91 967187 7415,"393, Park Avenue, Trimurti Nagar",301710.0
2122.0,4,4,1.0,72,4.7,6,64.2,21.11241,79.11587,Ishaan Deshmukh,+91 852939 8013,"519, Civil Lines, Gandhibagh",296675.0
1895.0,3,3,1.0,59,5.4,3,89.1,21.17927,79.12552,Anjali Agarwal,+91 761284 5591,"78, Civil Lines, Manish Nagar",245009.0
2056.0,2,2,2.0,37,1.8,10,65.0,21.13036,79.08262,Neha Gupta,+91 850049 4790,"646, Market Street, Trimurti Nagar",305582.0
1240.0,2,2,2.0,32,13.8,3,64.6,21.2688,79.1085,Sai Agarwal,+91 668879 6098,"754, Hill Top Road, Sadar",182790.0
2357.0,4,4,3.5,53,12.2,9,81.7,21.23329,79.01714,Neha Joshi,+91 719648 6733,"368, Civil Lines, Civil Lines",348234.0
1077.0,1,1,1.0,59,32.8,2,16.5,21.15145,79.40465,Sai Sharma,+91 608210 3486,"924, MG Road, Wardha Road",90087.0
2343.0,3,3,1.0,22,15.4,7,30.1,21.16397,78.94078,Sai Chauhan,+91 680023 0894,"933, Sunrise Boulevard, Dharampeth",347144.0
2571.0,4,4,3.0,0,22.0,8,5.1,21.28911,79.23552,Meera Deshmukh,+91 981088 7878,"741, Lake View Lane, Ramdaspeth",402254.0
1937.0,2,2,3.5,5,0.9,6,35.0,21.13953,79.09374,Suman Chauhan,+91 798848 2383,"314, Hill Top Road, Dharampeth",353283.0
1685.0,2,2,1.0,27,14.4,2,99.9,21.22059,79.20195,Diya Deshmukh,+91 984245 0514,"117, Hill Top Road, Manish Nagar",175352.0
2060.0,2,2,1.0,54,0.5,2,32.9,21.1503,79.08819,Kabir Iyer,+91 836800 4727,"696, Sunrise Boulevard, Sitabuldi",268664.0
400.0,3,3,2.5,35,48.3,7,86.0,21.1862,79.55272,Vikram Iyer,+91 602563 8461,"531, Church Street, Sitabuldi",52104.0
1996.0,2,2,2.0,49,4.8,9,8.6,21.14386,79.13453,Sai Reddy,+91 695426 0477,"716, Station Road, Manish Nagar",305938.0
1726.0,2,2,1.0,37,1.3,6,46.0,21.13651,79.08011,Kavya Nair,+91 763516 2371,"402, MG Road, Sadar",246593.0
1767.0,3,3,2.5,20,1.1,2,35.1,21.1379,79.08151,Arjun Sharma,+91 633973 6273,"153, Ring Road, Pratap Nagar",270982.0
2259.0,1,1,3.5,59,21.1,8,20.2,21.12331,78.88567,Kabir Deshmukh,+91 898249 0655,"903, College Road, Manish Nagar",309022.0
1751.0,3,3,3.5,57,6.5,5,37.3,21.10241,79.13083,Arjun Deshmukh,+91 755349 0106,"962, Lake View Lane, Gandhibagh",271942.0
1059.0,1,1,3.0,77,0.5,1,65.1,21.14935,79.09118,Ananya Bose,+91 630220 7089,"761, Market Street, Civil Lines",140120.0
1708.0,1,1,2.0,66,11.8,4,49.0,21.04304,79.1186,Ritu Joshi,+91 892296 5814,"24, MG Road, Dharampeth",195797.0
1844.0,2,2,3.5,30,11.7,3,84.4,21.04729,79.12782,Rahul Bose,+91 917213 5298,"801, Ring Road, Ramdaspeth",275526.0
1875.0,2,2,1.5,56,6.0,10,90.5,21.15787,79.14423,Rahul Gupta,+91 993359 5361,"994, Ring Road, Sadar",307730.0
1905.0,1,1,1.5,28,1.7,10,48.2,21.15718,79.09928,Vivaan Rao,+91 796403 5949,"413, Market Street, Ramdaspeth",258932.0
2476.0,5,5,1.5,69,1.8,2,98.2,21.14114,79.07183,Aarav Deshmukh,+91 657072 4356,"502, Green Valley Road, Pratap Nagar",294183.0
1094.0,2,2,3.5,48,3.7,6,7.2,21.16392,79.11873,Ananya Deshmukh,+91 930648 6305,"25, College Road, Laxmi Nagar",237096.0
1914.0,5,5,2.5,66,6.2,1,27.6,21.20083,79.07603,Anjali Deshmukh,+91 877320 6275,"601, College Road, Manish Nagar",324551.0
2638.0,5,5,1.5,22,30.9,5,41.7,21.30408,78.8429,Aarav Nair,+91 906280 3064,"758, Green Valley Road, Civil Lines",303716.0
673.0,5,5,3.5,1,8.1,2,58.3,21.20667,79.13124,Vikram Verma,+91 657835 6815,"202, Hill Top Road, Ramdaspeth",185623.0
1917.0,5,5,1.5,11,1.9,8,54.6,21.12916,79.08291,Sanjay Agarwal,+91 782347 6128,"633, Hill Top Road, Sitabuldi",377884.0
1420.0,1,1,2.5,42,7.6,1,56.8,21.14793,79.01461,Arjun Iyer,+91 765498 4383,"261, Green Valley Road, Sadar",171682.0
1559.0,2,2,1.0,76,26.5,10,89.6,20.96214,78.92491,Aditya Mehta,+91 849176 3187,"142, Market Street, Pratap Nagar",226537.0
1212.0,4,4,1.5,50,1.9,3,27.8,21.14859,79.06984,Ishaan Verma,+91 883972 4351,"23, Station Road, Hingna Road",207293.0
1690.0,3,3,1.0,64,1.7,3,81.7,21.15397,79.07391,Vivaan Bose,+91 874666 7655,"756, Hill Top Road, Sitabuldi",240428.0
2997.0,1,1,1.0,37,0.5,9,55.8,21.14602,79.08338,Pooja Gupta,+91 768432 1673,"212, Ring Road, Manish Nagar",407207.0
978.0,3,3,2.0,76,7.0,10,49.0,21.10857,79.14279,Vikram Bose,+91 753999 8855,"150, Ring Road, Manish Nagar",205630.0
1040.0,5,5,1.5,75,0.5,1,29.9,21.14854,79.08436,Rahul Kulkarni,+91 637339 0176,"960, Ring Road, Manish Nagar",200252.0
954.0,5,5,1.0,17,41.7,2,30.4,20.85319,78.83608,Aditya Reddy,+91 774028 6803,"739, Lake View Lane, Pratap Nagar",168424.0
2923.0,2,2,2.0,68,18.2,9,38.8,21.00427,79.17661,Ritu Iyer,+91 660481 0621,"257, Sunrise Boulevard, Hingna Road",424930.0
1499.0,2,2,2.0,1,1.2,10,76.4,21.13831,79.07977,Rahul Bose,+91 956817 6628,"713, Station Road, Dharampeth",273316.0
1783.0,2,2,2.0,47,2.2,5,47.7,21.16529,79.09137,Sanjay Joshi,+91 816164 1143,"499, Hill Top Road, Civil Lines",348085.0
1538.0,2,2,2.0,34,2.4,2,15.4,21.16078,79.10489,Diya Kulkarni,+91 844044 3210,"8, Lake View Lane, Laxmi Nagar",278652.0
1186.0,2,2,3.0,24,0.9,2,76.0,21.14152,79.08106,Rohan Mehta,+91 965824 1971,"270, Hill Top Road, Ramdaspeth",208670.0
1647.0,2,2,3.5,74,13.1,3,66.3,21.02913,79.07031,Sanjay Gupta,+91 889691 2657,"774, MG Road, Manish Nagar",189463.0
3398.0,3,3,1.0,52,12.1,7,94.9,21.03787,79.10189,Vivaan Verma,+91 792814 4848,"718, Civil Lines, Pratap Nagar",400054.0
2705.0,1,1,3.5,11,2.5,1,52.9,21.12473,79.07987,Rohan Sharma,+91 719154 0585,"407, Station Road, Pratap Nagar",343440.0
1246.0,2,2,2.5,11,12.0,7,65.4,21.14814,79.20365,Ishaan Nair,+91 679306 7133,"985, Park Avenue, Wardha Road",188706.0
2221.0,2,2,2.5,9,8.8,9,47.9,21.06781,79.10082,Aditya Kulkarni,+91 878726 2696,"506, Church Street, Laxmi Nagar",385407.0
1260.0,1,1,3.5,24,3.2,2,68.1,21.12842,79.06405,Meera Reddy,+91 977419 3886,"13, MG Road, Trimurti Nagar",209807.0
645.0,5,5,1.5,5,4.9,10,43.6,21.14251,79.13556,Kabir Gupta,+91 852189 6925,"963, Park Avenue, Gandhibagh",179495.0
2463.0,4,4,2.5,21,26.1,10,13.8,20.9119,79.11125,Suman Iyer,+91 715824 5494,"23, Sunrise Boulevard, Manish Nagar",371869.0
2554.0,5,5,3.0,61,25.6,3,98.7,21.24377,78.86422,Ritu Gupta,+91 723338 5319,"919, College Road, Civil Lines",310410.0
2480.0,3,3,3.5,69,15.0,2,72.0,21.02497,79.02336,Rohan Nair,+91 713603 9020,"75, Sunrise Boulevard, Sadar",334884.0
1495.0,1,1,1.0,62,2.5,4,60.9,21.13091,79.0703,Sanjay Joshi,+91 760047 9258,"382, Park Avenue, Wardha Road",182610.0
1692.0,5,5,2.5,39,7.3,3,48.1,21.20177,79.05148,Aarav Reddy,+91 679006 3774,"55, Civil Lines, Gandhibagh",280773.0
2287.0,3,3,1.5,55,20.7,3,71.1,21.1068,78.89266,Arjun Sharma,+91 798309 9807,"709, Civil Lines, Ramdaspeth",288822.0
2054.0,4,4,1.5,75,2.4,10,12.7,21.16678,79.09483,Sneha Verma,+91 693754 7562,"307, Ring Road, Hingna Road",315009.0
1544.0,2,2,1.5,4,9.1,2,32.6,21.18892,79.1633,Rohan Nair,+91 826538 3435,"513, Green Valley Road, Wardha Road",279149.0
748.0,3,3,2.0,72,1.4,4,12.5,21.13342,79.08678,Vivaan Patel,+91 953717 0244,"190, Church Street, Pratap Nagar",143471.0
1874.0,3,3,3.0,57,6.8,8,12.6,21.18664,79.03908,Ishaan Deshmukh,+91 669750 9368,"821, Market Street, Pratap Nagar",282891.0
2501.0,2,2,2.5,30,11.9,1,2.1,21.03846,79.09233,Sneha Patel,+91 661297 6497,"462, Lake View Lane, Hingna Road",369777.0
1022.0,3,3,2.0,35,55.3,1,75.6,21.18228,78.55546,Kabir Sharma,+91 979986 2218,"320, Church Street, Ramdaspeth",70954.0
2215.0,4,4,3.0,35,5.6,4,22.7,21.0985,79.1082,Kabir Mehta,+91 732752 3470,"23, Sunrise Boulevard, Ramdaspeth",358419.0
2016.0,1,1,2.0,12,26.6,10,83.2,20.90636,79.07141,Rohan Mehta,+91 770812 3938,"470, Lake View Lane, Manish Nagar",244180.0
2288.0,1,1,3.5,18,15.8,9,90.4,21.00378,79.10176,Anjali Kulkarni,+91 923510 3718,"724, College Road, Pratap Nagar",345179.0
2367.0,5,5,2.0,23,9.8,10,16.9,21.18386,79.00241,Anjali Patel,+91 962154 1684,"113, Civil Lines, Trimurti Nagar",450222.0
1349.0,3,3,1.5,0,4.6,9,70.9,21.13582,79.13121,Sanjay Kulkarni,+91 848328 5998,"508, College Road, Civil Lines",220691.0
749.0,5,5,2.0,40,15.9,2,46.0,21.226,78.96123,Aarav Agarwal,+91 637479 7498,"925, Green Valley Road, Sitabuldi",145046.0
1453.0,4,4,2.0,38,20.6,5,91.9,20.9673,79.14139,Arjun Mehta,+91 829422 7364,"866, Market Street, Sitabuldi",183073.0
2378.0,4,4,2.0,26,3.9,6,48.4,21.14812,79.05018,Anjali Iyer,+91 891537 9396,"899, Sunrise Boulevard, Trimurti Nagar",436537.0
1448.0,5,5,3.0,14,6.8,2,37.9,21.20714,79.09438,Meera Rao,+91 707594 2107,"895, Sunrise Boulevard, Pratap Nagar",289143.0
1349.0,4,4,1.5,77,8.2,10,29.5,21.09204,79.03332,Aarav Agarwal,+91 896600 4549,"276, Lake View Lane, Sadar",241277.0
616.0,2,2,2.5,54,24.8,7,90.4,21.18887,78.85326,Kabir Patel,+91 839232 7341,"160, Sunrise Boulevard, Hingna Road",52493.0
2939.0,3,3,2.5,37,5.6,9,22.6,21.19574,79.08345,Sanjay Kulkarni,+91 831782 9482,"582, Church Street, Trimurti Nagar",421121.0
2337.0,2,2,1.0,57,8.7,3,82.8,21.19861,79.02595,Anjali Reddy,+91 881331 9240,"716, Sunrise Boulevard, Civil Lines",311412.0
2300.0,2,2,2.5,29,33.6,8,19.4,21.40116,79.2621,Priya Chauhan,+91 961298 1679,"378, MG Road, Sadar",277251.0
2429.0,4,4,3.5,17,18.5,2,64.3,21.13227,79.26601,Ishaan Patel,+91 623256 1012,"233, MG Road, Sadar",305941.0
2175.0,1,1,2.5,53,1.4,1,45.1,21.13609,79.07993,Vivaan Rao,+91 652861 9786,"156, Hill Top Road, Pratap Nagar",293939.0
1641.0,4,4,1.5,61,8.6,7,10.5,21.21415,79.12639,Kabir Nair,+91 664679 5796,"509, MG Road, Civil Lines",273217.0
1694.0,3,3,1.5,52,23.6,1,12.6,20.9345,79.10902,Sanjay Rao,+91 671893 8829,"45, Church Street, Civil Lines",227423.0
1522.0,2,2,2.5,45,5.4,3,28.2,21.11654,79.04608,Sanjay Iyer,+91 751155 8533,"684, Station Road, Manish Nagar",224022.0
3513.0,1,1,3.0,0,9.3,8,76.7,21.06341,79.07281,Arjun Sharma,+91 652718 2193,"822, Lake View Lane, Trimurti Nagar",512972.0
2161.0,4,4,1.0,51,24.0,5,72.9,21.03648,78.88854,Suman Agarwal,+91 663914 0574,"828, Hill Top Road, Manish Nagar",254159.0
1499.0,5,5,1.5,49,6.9,4,20.5,21.16901,79.15053,Anjali Joshi,+91 887999 4960,"289, Civil Lines, Wardha Road",268304.0
2103.0,4,4,3.5,32,13.3,3,47.6,21.26033,79.12535,Suman Mehta,+91 903505 6693,"100, Civil Lines, Ramdaspeth",317587.0
1143.0,3,3,1.0,19,1.0,7,9.7,21.13684,79.08934,Vikram Rao,+91 909565 4158,"515, Church Street, Manish Nagar",248971.0
2778.0,4,4,1.0,78,8.4,10,71.6,21.0702,79.09042,Meera Rao,+91 613941 9124,"739, MG Road, Trimurti Nagar",416732.0
1370.0,3,3,1.5,30,2.0,8,79.3,21.12794,79.08867,Suman Mehta,+91 634754 7664,"901, MG Road, Trimurti Nagar",225718.0
2126.0,2,2,3.5,21,9.9,4,89.4,21.15433,79.18358,Rahul Nair,+91 852410 8824,"121, Church Street, Hingna Road",283929.0
2493.0,2,2,2.0,56,2.9,5,88.6,21.1211,79.09776,Sanjay Verma,+91 995058 2970,"20, Lake View Lane, Gandhibagh",293189.0
2050.0,2,2,1.5,38,1.8,2,33.8,21.152,79.07167,Diya Sharma,+91 996278 6983,"141, Civil Lines, Sitabuldi",245391.0
1861.0,5,5,1.5,44,6.3,2,25.5,21.09271,79.06716,Kabir Joshi,+91 718925 5355,"547, College Road, Sadar",284751.0
1807.0,4,4,3.5,51,12.7,3,89.7,21.25868,79.0713,Meera Patel,+91 693141 1681,"166, Church Street, Sadar",251003.0
1763.0,1,1,3.5,29,19.3,4,14.6,20.97312,79.11103,Diya Nair,+91 931459 8947,"954, Civil Lines, Hingna Road",227072.0
1425.0,5,5,1.0,12,2.1,10,5.9,21.14373,79.10805,Ananya Mehta,+91 720991 1947,"346, Market Street, Manish Nagar",278440.0
1508.0,1,1,1.0,13,2.2,9,31.4,21.16581,79.08772,Rahul Joshi,+91 795061 6544,"808, Station Road, Ramdaspeth",302030.0
2762.0,3,3,1.5,75,60.0,2,76.0,20.61769,79.21178,Riya Patel,+91 793889 8697,"325, Lake View Lane, Hingna Road",273194.0
1729.0,1,1,3.0,40,6.9,4,69.4,21.10772,79.03553,Sai Mehta,+91 910658 5284,"219, Station Road, Hingna Road",213278.0
1289.0,2,2,1.0,33,4.0,1,98.7,21.18168,79.08258,Kabir Bose,+91 790019 1778,"86, MG Road, Gandhibagh",161857.0
1464.0,4,4,1.0,25,2.0,1,36.0,21.16312,79.08289,Meera Iyer,+91 860005 4002,"201, Market Street, Gandhibagh",249697.0
2515.0,5,5,2.5,57,10.9,4,27.6,21.04788,79.07603,Sai Verma,+91 849842 7934,"750, College Road, Hingna Road",351318.0
2239.0,5,5,2.5,73,3.8,10,37.8,21.17928,79.08033,Kabir Rao,+91 911821 3327,"761, MG Road, Trimurti Nagar",341894.0
2164.0,5,5,2.0,61,6.8,2,78.2,21.16401,79.15124,Kabir Mehta,+91 955992 9613,"667, Church Street, Gandhibagh",292072.0
1633.0,2,2,3.5,42,0.5,7,21.4,21.14259,79.09159,Sneha Iyer,+91 827671 5563,"80, Park Avenue, Sadar",312279.0
2173.0,1,1,1.0,38,1.4,4,94.8,21.13902,79.07657,Diya Joshi,+91 608494 2405,"320, College Road, Laxmi Nagar",317530.0
1382.0,5,5,2.0,69,1.1,6,51.3,21.13584,79.08877,Ananya Deshmukh,+91 792111 3273,"599, College Road, Ramdaspeth",221983.0
1631.0,5,5,2.5,68,4.8,9,78.3,21.11973,79.05132,Aditya Joshi,+91 831537 0687,"936, Ring Road, Civil Lines",282730.0
2430.0,2,2,1.5,31,7.7,9,82.7,21.13868,79.01459,Vivaan Deshmukh,+91 926856 8419,"234, Green Valley Road, Wardha Road",348740.0
2368.0,1,1,3.0,77,3.5,9,47.9,21.11455,79.09243,Rahul Patel,+91 933613 5718,"187, Civil Lines, Gandhibagh",313936.0
1162.0,4,4,2.0,66,2.0,5,74.1,21.14942,79.10717,Suman Reddy,+91 729978 1414,"838, Market Street, Sadar",185928.0
1244.0,1,1,2.5,67,5.5,1,36.5,21.19192,79.06794,Sai Joshi,+91 855009 2451,"468, Sunrise Boulevard, Civil Lines",138941.0
1871.0,1,1,3.0,4,21.9,10,81.1,21.00428,78.94109,Pooja Gupta,+91 736276 9583,"379, Hill Top Road, Trimurti Nagar",304790.0
2922.0,5,5,1.0,10,5.8,10,82.4,21.12783,79.14067,Riya Bose,+91 869874 5522,"384, Station Road, Hingna Road",486198.0
555.0,3,3,3.0,23,2.2,9,56.6,21.15801,79.07162,Sai Kulkarni,+91 766665 5631,"415, Hill Top Road, Hingna Road",153568.0
1981.0,1,1,3.0,60,2.8,5,21.8,21.14188,79.11505,Meera Nair,+91 863783 1058,"484, Civil Lines, Gandhibagh",277284.0
906.0,4,4,1.5,6,4.1,3,97.0,21.10844,79.08953,Ishaan Deshmukh,+91 988009 6897,"793, Green Valley Road, Pratap Nagar",195106.0
1388.0,2,2,3.0,6,0.5,2,94.7,21.14623,79.08339,Ananya Bose,+91 947688 1867,"688, Lake View Lane, Pratap Nagar",252882.0
1563.0,3,3,3.0,2,3.7,4,62.0,21.16024,79.05575,Amit Sharma,+91 834815 9711,"88, MG Road, Sadar",240320.0
1527.0,5,5,2.0,15,4.9,4,98.4,21.17814,79.12099,Pooja Joshi,+91 952889 3251,"133, Green Valley Road, Ramdaspeth",248670.0
1453.0,2,2,2.0,73,24.5,3,50.3,20.99963,78.91087,Kabir Nair,+91 678113 8379,"600, College Road, Hingna Road",166193.0
1805.0,4,4,3.0,57,20.0,10,37.5,21.20399,79.27098,Anjali Deshmukh,+91 641935 9883,"837, Market Street, Pratap Nagar",264662.0
1452.0,5,5,1.0,57,6.9,7,46.1,21.17256,79.02814,Riya Reddy,+91 963538 7929,"961, Green Valley Road, Ramdaspeth",254378.0
849.0,3,3,1.0,23,4.6,3,4.6,21.18674,79.0916,Kabir Reddy,+91 826177 7281,"893, Market Street, Wardha Road",156619.0
2307.0,5,5,2.5,50,2.4,7,54.9,21.13987,79.11077,Vikram Deshmukh,+91 774197 1371,"650, MG Road, Civil Lines",351235.0
2289.0,3,3,3.5,62,4.4,8,66.6,21.1761,79.06018,Anjali Chauhan,+91 841027 5328,"238, Sunrise Boulevard, Gandhibagh",340877.0
2348.0,3,3,2.5,42,0.7,6,11.0,21.14625,79.08106,Arjun Patel,+91 668960 9172,"82, Lake View Lane, Wardha Road",334375.0
799.0,5,5,1.0,68,2.1,10,25.6,21.15938,79.07355,Aditya Mehta,+91 678726 1818,"735, Ring Road, Sadar",138617.0
1994.0,4,4,2.5,45,6.9,10,72.1,21.19287,79.13146,Arjun Deshmukh,+91 612797 3364,"907, Ring Road, Wardha Road",344144.0
2239.0,5,5,1.0,25,31.1,5,79.4,21.36967,78.90779,Vikram Patel,+91 826490 7787,"405, Lake View Lane, Sitabuldi",272488.0
1130.0,4,4,3.5,51,16.7,5,98.6,20.99764,79.11747,Vivaan Mehta,+91 693390 8751,"129, Church Street, Manish Nagar",224331.0
1806.0,4,4,2.0,75,16.3,3,25.3,21.04472,78.97452,Arjun Bose,+91 664078 5135,"731, Green Valley Road, Ramdaspeth",297881.0
1724.0,2,2,2.5,66,9.2,8,84.1,21.17758,79.00606,Sai Agarwal,+91 855270 9480,"369, MG Road, Gandhibagh",232248.0
2997.0,2,2,2.0,39,32.5,10,17.2,20.8816,79.22274,Aarav Patel,+91 869943 8692,"638, Lake View Lane, Gandhibagh",457203.0
3051.0,5,5,3.0,47,3.7,7,13.1,21.14666,79.12353,Riya Bose,+91 743488 5044,"182, Church Street, Sadar",494384.0
718.0,4,4,3.0,78,1.1,3,72.9,21.13705,79.0931,Sanjay Iyer,+91 872575 8264,"356, Park Avenue, Sitabuldi",117053.0
3421.0,2,2,2.5,59,1.6,6,44.6,21.15118,79.10288,Ishaan Rao,+91 644555 9659,"721, College Road, Ramdaspeth",405935.0
1205.0,2,2,2.0,40,0.5,8,79.4,21.14252,79.09151,Anjali Reddy,+91 722120 1666,"856, Station Road, Gandhibagh",227129.0
2437.0,4,4,1.0,22,5.3,1,28.3,21.13027,79.13691,Ritu Kulkarni,+91 798314 9921,"265, Civil Lines, Sitabuldi",355292.0
